,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,계절
5357,2011-12-17 07:00:00,4,0,0,2,10.66,12.88,56,15.0013,0,20,20,겨울
5358,2011-12-17 08:00:00,4,0,0,2,10.66,12.88,56,15.0013,4,55,59,겨울
5359,2011-12-17 09:00:00,4,0,0,2,10.66,12.12,56,16.9979,5,95,100,겨울
5360,2011-12-17 10:00:00,4,0,0,2,10.66,12.12,52,19.0012,10,171,181,겨울
5361,2011-12-17 11:00:00,4,0,0,2,11.48,12.88,45,22.0028,21,188,209,겨울
5362,2011-12-17 12:00:00,4,0,0,2,11.48,12.88,45,19.0012,28,216,244,겨울
5363,2011-12-17 13:00:00,4,0,0,2,11.48,13.635,48,16.9979,32,204,236,겨울
5364,2011-12-17 14:00:00,4,0,0,1,11.48,12.88,45,23.9994,30,207,237,겨울
5365,2011-12-17 15:00:00,4,0,0,1,11.48,12.88,45,19.0012,33,195,228,겨울
5366,2011-12-17 16:00:00,4,0,0,1,11.48,13.635,45,15.0013,30,192,222,겨울
5367,2011-12-17 17:00:00,4,0,0,1,10.66,12.88,48,15.0013,12,153,165,겨울
5368,2011-12-17 18:00:00,4,0,0,1,10.66,11.365,48,26.0027,7,150,157,겨울
5369,2011-12-17 19:00:00,4,0,0,3,9.84,10.605,65,22.0028,11,95,106,겨울
5370,2011-12-17 20:00:00,4,0,0,1,9.02,10.605,69,16.9979,7,99,106,겨울
5371,2011-12-17 21:00:00,4,0,0,1,8.2,10.605,75,11.0014,8,88,96,겨울
5372,2011-12-17 22:00:00,4,0,0,1,8.2,10.605,75,11.0014,7,73,80,겨울
5373,2011-12-17 23:00:00,4,0,0,1,8.2,11.365,75,0.0,6,63,69,겨울
5374,2011-12-18 00:00:00,4,0,0,1,8.2,10.605,75,8.9981,7,64,71,겨울
5375,2011-12-18 01:00:00,4,0,0,1,8.2,11.365,69,7.0015,3,43,46,겨울
5376,2011-12-18 02:00:00,4,0,0,1,9.02,12.12,55,7.0015,2,39,41,겨울
5377,2011-12-18 03:00:00,4,0,0,1,9.02,10.605,55,15.0013,2,16,18,겨울
5378,2011-12-18 04:00:00,4,0,0,1,9.02,10.605,55,15.0013,0,1,1,겨울
5379,2011-12-18 05:00:00,4,0,0,1,8.2,11.365,59,7.0015,1,4,5,겨울
5380,2011-12-18 06:00:00,4,0,0,1,8.2,10.605,59,8.9981,0,3,3,겨울
5381,2011-12-18 07:00:00,4,0,0,1,8.2,10.605,59,11.0014,1,11,12,겨울
5382,2011-12-18 08:00:00,4,0,0,1,8.2,12.88,69,0.0,1,31,32,겨울
5383,2011-12-18 09:00:00,4,0,0,1,9.02,11.365,64,11.0014,6,75,81,겨울
5384,2011-12-18 10:00:00,4,0,0,1,9.84,11.365,60,16.9979,7,122,129,겨울
5385,2011-12-18 11:00:00,4,0,0,2,9.84,11.365,60,15.0013,20,168,188,겨울
5386,2011-12-18 12:00:00,4,0,0,1,10.66,12.88,60,15.0013,26,202,228,겨울
5387,2011-12-18 13:00:00,4,0,0,1,12.3,13.635,49,19.9995,18,210,228,겨울
5388,2011-12-18 14:00:00,4,0,0,1,12.3,14.395,49,19.0012,19,200,219,겨울
5389,2011-12-18 15:00:00,4,0,0,1,13.12,15.15,45,19.0012,23,184,207,겨울
5390,2011-12-18 16:00:00,4,0,0,1,11.48,13.635,48,16.9979,27,207,234,겨울
5391,2011-12-18 17:00:00,4,0,0,1,11.48,13.635,46,11.0014,10,126,136,겨울
5392,2011-12-18 18:00:00,4,0,0,1,11.48,13.635,45,12.998,15,123,138,겨울
5393,2011-12-18 19:00:00,4,0,0,1,10.66,13.635,52,8.9981,5,130,135,겨울
5394,2011-12-18 20:00:00,4,0,0,1,9.84,12.88,60,7.0015,10,94,104,겨울
5395,2011-12-18 21:00:00,4,0,0,1,9.02,13.635,64,0.0,9,80,89,겨울
5396,2011-12-18 22:00:00,4,0,0,1,9.02,11.365,75,12.998,2,47,49,겨울
5397,2011-12-18 23:00:00,4,0,0,1,8.2,11.365,75,7.0015,6,31,37,겨울
5398,2011-12-19 00:00:00,4,0,1,1,8.2,11.365,75,6.0032,3,14,17,겨울
5399,2011-12-19 01:00:00,4,0,1,1,7.38,10.605,80,6.0032,3,8,11,겨울
5400,2011-12-19 02:00:00,4,0,1,1,7.38,10.605,80,6.0032,0,3,3,겨울
5401,2011-12-19 03:00:00,4,0,1,1,6.56,9.85,86,6.0032,0,3,3,겨울
5402,2011-12-19 04:00:00,4,0,1,1,6.56,9.09,86,8.9981,0,4,4,겨울
5403,2011-12-19 05:00:00,4,0,1,1,5.74,8.335,93,7.0015,0,21,21,겨울
5404,2011-12-19 06:00:00,4,0,1,1,6.56,9.09,86,7.0015,0,68,68,겨울
5405,2011-12-19 07:00:00,4,0,1,1,7.38,10.605,74,7.0015,4,187,191,겨울
5406,2011-12-19 08:00:00,4,0,1,1,8.2,9.85,75,12.998,8,389,397,겨울
5407,2011-12-19 09:00:00,4,0,1,1,9.02,10.605,69,15.0013,17,166,183,겨울
5408,2011-12-19 10:00:00,4,0,1,1,9.84,11.365,67,12.998,12,96,108,겨울
5409,2011-12-19 11:00:00,4,0,1,1,10.66,12.12,65,16.9979,22,105,127,겨울
5410,2011-12-19 12:00:00,4,0,1,1,12.3,13.635,61,22.0028,13,128,141,겨울
5411,2011-12-19 13:00:00,4,0,1,1,13.94,15.15,49,22.0028,15,127,142,겨울
5412,2011-12-19 14:00:00,4,0,1,1,14.76,17.425,46,15.0013,30,107,137,겨울
5413,2011-12-19 15:00:00,4,0,1,1,15.58,19.695,46,11.0014,24,135,159,겨울
5414,2011-12-19 16:00:00,4,0,1,1,16.4,20.455,40,16.9979,19,189,208,겨울
5415,2011-12-19 17:00:00,4,0,1,1,15.58,19.695,46,12.998,16,362,378,겨울
5416,2011-12-19 18:00:00,4,0,1,1,14.76,17.425,50,12.998,11,343,354,겨울
5417,2011-12-19 19:00:00,4,0,1,2,14.76,17.425,53,11.0014,17,234,251,겨울
5418,2011-12-19 20:00:00,4,0,1,1,16.4,20.455,40,11.0014,9,197,206,겨울
5419,2011-12-19 21:00:00,4,0,1,2,14.76,17.425,53,8.9981,15,112,127,겨울
5420,2011-12-19 22:00:00,4,0,1,2,14.76,17.425,57,11.0014,12,95,107,겨울
5421,2011-12-19 23:00:00,4,0,1,1,14.76,17.425,53,11.0014,10,50,60,겨울
5422,2012-01-01 00:00:00,1,0,0,1,14.76,18.94,66,0.0,5,43,48,봄
5423,2012-01-01 01:00:00,1,0,0,1,14.76,17.425,66,8.9981,15,78,93,봄
5424,2012-01-01 02:00:00,1,0,0,1,13.12,17.425,76,0.0,16,59,75,봄
5425,2012-01-01 03:00:00,1,0,0,1,12.3,16.665,81,0.0,11,41,52,봄
5426,2012-01-01 04:00:00,1,0,0,1,11.48,15.15,81,6.0032,0,8,8,봄
5427,2012-01-01 05:00:00,1,0,0,1,11.48,14.395,81,7.0015,0,5,5,봄
5428,2012-01-01 06:00:00,1,0,0,1,10.66,13.635,93,8.9981,1,1,2,봄
5429,2012-01-01 07:00:00,1,0,0,1,10.66,12.88,93,11.0014,1,6,7,봄
5430,2012-01-01 08:00:00,1,0,0,1,10.66,13.635,87,7.0015,4,10,14,봄
5431,2012-01-01 09:00:00,1,0,0,1,10.66,13.635,93,7.0015,13,27,40,봄
5432,2012-01-01 10:00:00,1,0,0,1,12.3,15.91,81,7.0015,18,52,70,봄
5433,2012-01-01 11:00:00,1,0,0,1,13.94,16.665,76,8.9981,40,98,138,봄
5434,2012-01-01 12:00:00,1,0,0,1,16.4,20.455,62,19.0012,58,143,201,봄
5435,2012-01-01 13:00:00,1,0,0,1,17.22,21.21,58,19.0012,82,141,223,봄
5436,2012-01-01 14:00:00,1,0,0,1,18.04,21.97,54,19.9995,120,147,267,봄
5437,2012-01-01 15:00:00,1,0,0,1,18.86,22.725,51,19.9995,101,164,265,봄
5438,2012-01-01 16:00:00,1,0,0,2,18.04,21.97,54,19.9995,68,147,215,봄
5439,2012-01-01 17:00:00,1,0,0,2,19.68,23.485,48,11.0014,36,75,111,봄
5440,2012-01-01 18:00:00,1,0,0,3,18.86,22.725,59,16.9979,25,81,106,봄
5441,2012-01-01 19:00:00,1,0,0,3,17.22,21.21,67,26.0027,20,85,105,봄
5442,2012-01-01 20:00:00,1,0,0,2,18.04,21.97,62,19.9995,25,58,83,봄
5443,2012-01-01 21:00:00,1,0,0,2,18.04,21.97,67,16.9979,10,61,71,봄
5444,2012-01-01 22:00:00,1,0,0,1,18.86,22.725,55,27.9993,13,53,66,봄
5445,2012-01-01 23:00:00,1,0,0,1,18.04,21.97,51,19.9995,4,25,29,봄
5446,2012-01-02 00:00:00,1,1,0,1,16.4,20.455,40,31.0009,8,31,39,봄
5447,2012-01-02 01:00:00,1,1,0,1,14.76,16.665,43,27.9993,1,11,12,봄
5448,2012-01-02 02:00:00,1,1,0,1,14.76,15.91,34,30.0026,1,6,7,봄
5449,2012-01-02 04:00:00,1,1,0,1,11.48,12.88,45,22.0028,0,4,4,봄
5450,2012-01-02 05:00:00,1,1,0,1,11.48,12.88,45,22.0028,1,3,4,봄
5451,2012-01-02 06:00:00,1,1,0,1,10.66,11.365,41,26.0027,0,14,14,봄
5452,2012-01-02 07:00:00,1,1,0,1,9.84,10.605,32,26.0027,0,16,16,봄
5453,2012-01-02 08:00:00,1,1,0,1,9.84,11.365,35,16.9979,2,51,53,봄
5454,2012-01-02 09:00:00,1,1,0,1,9.84,12.88,35,0.0,15,53,68,봄
5455,2012-01-02 10:00:00,1,1,0,1,10.66,12.12,35,19.0012,20,89,109,봄
5456,2012-01-02 11:00:00,1,1,0,1,10.66,10.605,35,32.9975,33,142,175,봄
5457,2012-01-02 12:00:00,1,1,0,1,11.48,13.635,36,16.9979,41,161,202,봄
5458,2012-01-02 13:00:00,1,1,0,1,12.3,13.635,36,19.9995,26,150,176,봄
5459,2012-01-02 14:00:00,1,1,0,1,12.3,13.635,36,27.9993,10,141,151,봄
5460,2012-01-02 15:00:00,1,1,0,1,11.48,12.12,38,30.0026,29,139,168,봄
5461,2012-01-02 16:00:00,1,1,0,1,10.66,11.365,35,27.9993,10,144,154,봄
5462,2012-01-02 17:00:00,1,1,0,1,10.66,11.365,35,26.0027,17,136,153,봄
5463,2012-01-02 18:00:00,1,1,0,1,10.66,12.12,33,16.9979,13,113,126,봄
5464,2012-01-02 19:00:00,1,1,0,1,9.84,11.365,38,15.0013,4,89,93,봄
5465,2012-01-02 20:00:00,1,1,0,1,9.84,11.365,41,15.0013,5,83,88,봄
5466,2012-01-02 21:00:00,1,1,0,2,9.84,10.605,41,22.0028,3,63,66,봄
5467,2012-01-02 22:00:00,1,1,0,2,9.02,10.605,44,19.0012,3,36,39,봄
5468,2012-01-02 23:00:00,1,1,0,1,9.02,10.605,44,16.9979,2,32,34,봄
5469,2012-01-03 00:00:00,1,0,1,1,8.2,9.85,51,16.9979,0,13,13,봄
5470,2012-01-03 01:00:00,1,0,1,1,7.38,9.09,55,15.0013,1,5,6,봄
5471,2012-01-03 02:00:00,1,0,1,1,7.38,8.335,51,16.9979,0,3,3,봄
5472,2012-01-03 03:00:00,1,0,1,1,6.56,6.82,55,19.0012,0,2,2,봄
5473,2012-01-03 04:00:00,1,0,1,1,6.56,7.575,55,16.9979,0,5,5,봄
5474,2012-01-03 05:00:00,1,0,1,1,5.74,6.82,54,12.998,0,12,12,봄
5475,2012-01-03 06:00:00,1,0,1,1,5.74,6.06,59,19.0012,4,81,85,봄
5476,2012-01-03 07:00:00,1,0,1,1,5.74,6.06,59,16.9979,2,168,170,봄
5477,2012-01-03 08:00:00,1,0,1,1,6.56,6.82,55,19.0012,5,349,354,봄
5478,2012-01-03 09:00:00,1,0,1,1,6.56,6.82,50,19.0012,8,145,153,봄
5479,2012-01-03 10:00:00,1,0,1,1,6.56,6.06,47,31.0009,5,55,60,봄
5480,2012-01-03 11:00:00,1,0,1,1,7.38,6.82,37,35.0008,12,63,75,봄
5481,2012-01-03 12:00:00,1,0,1,1,7.38,6.82,37,35.0008,4,70,74,봄
5482,2012-01-03 13:00:00,1,0,1,1,7.38,6.06,34,43.9989,5,68,73,봄
5483,2012-01-03 14:00:00,1,0,1,1,6.56,6.06,43,35.0008,7,72,79,봄
5484,2012-01-03 15:00:00,1,0,1,1,6.56,6.06,37,27.9993,9,68,77,봄
5485,2012-01-03 16:00:00,1,0,1,1,5.74,4.545,39,39.0007,7,129,136,봄
5486,2012-01-03 17:00:00,1,0,1,1,5.74,5.305,26,31.0009,4,241,245,봄
5487,2012-01-03 18:00:00,1,0,1,1,5.74,4.545,26,35.0008,10,214,224,봄
5488,2012-01-03 19:00:00,1,0,1,1,4.92,4.545,28,27.9993,4,152,156,봄
5489,2012-01-03 20:00:00,1,0,1,1,4.92,6.06,33,16.9979,0,115,115,봄
5490,2012-01-03 21:00:00,1,0,1,1,4.1,5.305,36,15.0013,2,66,68,봄
5491,2012-01-03 22:00:00,1,0,1,1,4.1,5.305,46,16.9979,0,33,33,봄
5492,2012-01-03 23:00:00,1,0,1,1,4.1,3.79,46,26.0027,0,18,18,봄
5493,2012-01-04 00:00:00,1,0,1,1,3.28,3.03,42,22.0028,0,9,9,봄
5494,2012-01-04 01:00:00,1,0,1,1,1.64,1.515,38,19.9995,0,3,3,봄
5495,2012-01-04 02:00:00,1,0,1,1,0.82,0.76,34,19.0012,0,1,1,봄
5496,2012-01-04 03:00:00,1,0,1,1,0.82,0.76,34,19.0012,0,1,1,봄
5497,2012-01-04 04:00:00,1,0,1,1,0.82,2.275,41,12.998,0,2,2,봄
5498,2012-01-04 05:00:00,1,0,1,1,0.82,2.275,41,12.998,0,14,14,봄
5499,2012-01-04 06:00:00,1,0,1,1,0.82,2.275,41,11.0014,0,59,59,봄
5500,2012-01-04 07:00:00,1,0,1,1,0.82,2.275,44,12.998,1,151,152,봄
5501,2012-01-04 08:00:00,1,0,1,1,0.82,3.03,44,8.9981,5,310,315,봄
5502,2012-01-04 09:00:00,1,0,1,1,1.64,3.03,45,8.9981,7,173,180,봄
5503,2012-01-04 10:00:00,1,0,1,1,2.46,5.305,45,0.0,7,57,64,봄
5504,2012-01-04 11:00:00,1,0,1,2,3.28,6.06,42,6.0032,6,40,46,봄
5505,2012-01-04 12:00:00,1,0,1,2,4.1,5.305,46,12.998,9,75,84,봄
5506,2012-01-04 13:00:00,1,0,1,2,5.74,6.06,43,16.9979,9,82,91,봄
5507,2012-01-04 14:00:00,1,0,1,2,5.74,6.06,46,16.9979,6,69,75,봄
5508,2012-01-04 15:00:00,1,0,1,2,7.38,7.575,37,22.0028,9,81,90,봄
5509,2012-01-04 16:00:00,1,0,1,2,7.38,8.335,40,19.0012,8,123,131,봄
5510,2012-01-04 17:00:00,1,0,1,2,8.2,9.85,40,12.998,9,272,281,봄
5511,2012-01-04 18:00:00,1,0,1,2,8.2,10.605,37,8.9981,9,280,289,봄
5512,2012-01-04 19:00:00,1,0,1,2,8.2,11.365,40,7.0015,2,182,184,봄
5513,2012-01-04 20:00:00,1,0,1,2,8.2,9.85,40,12.998,2,121,123,봄
5514,2012-01-04 21:00:00,1,0,1,2,8.2,12.88,44,0.0,2,88,90,봄
5515,2012-01-04 22:00:00,1,0,1,2,8.2,11.365,47,6.0032,4,48,52,봄
5516,2012-01-04 23:00:00,1,0,1,2,8.2,11.365,44,7.0015,0,32,32,봄
5517,2012-01-05 00:00:00,1,0,1,2,9.02,11.365,47,12.998,1,13,14,봄
5518,2012-01-05 01:00:00,1,0,1,1,8.2,11.365,51,6.0032,0,5,5,봄
5519,2012-01-05 02:00:00,1,0,1,1,8.2,11.365,51,6.0032,0,4,4,봄
5520,2012-01-05 03:00:00,1,0,1,1,8.2,12.88,61,0.0,0,4,4,봄
5521,2012-01-05 04:00:00,1,0,1,2,8.2,11.365,59,6.0032,0,5,5,봄
5522,2012-01-05 05:00:00,1,0,1,2,8.2,11.365,59,6.0032,0,26,26,봄
5523,2012-01-05 06:00:00,1,0,1,2,8.2,10.605,75,8.9981,0,78,78,봄
5524,2012-01-05 07:00:00,1,0,1,2,8.2,11.365,69,6.0032,3,212,215,봄
5525,2012-01-05 08:00:00,1,0,1,2,8.2,12.88,75,0.0,11,377,388,봄
5526,2012-01-05 09:00:00,1,0,1,2,9.02,13.635,69,0.0,7,220,227,봄
5527,2012-01-05 10:00:00,1,0,1,2,9.84,12.88,52,6.0032,5,81,86,봄
5528,2012-01-05 11:00:00,1,0,1,1,12.3,16.665,49,0.0,6,78,84,봄
5529,2012-01-05 12:00:00,1,0,1,1,12.3,14.395,49,16.9979,6,114,120,봄
5530,2012-01-05 13:00:00,1,0,1,1,13.94,15.15,42,19.9995,6,112,118,봄
5531,2012-01-05 14:00:00,1,0,1,1,13.94,15.91,39,19.0012,13,104,117,봄
5532,2012-01-05 15:00:00,1,0,1,1,14.76,16.665,34,19.0012,6,113,119,봄
5533,2012-01-05 16:00:00,1,0,1,1,14.76,16.665,34,19.0012,19,178,197,봄
5534,2012-01-05 17:00:00,1,0,1,2,14.76,17.425,34,12.998,19,393,412,봄
5535,2012-01-05 18:00:00,1,0,1,1,13.94,16.665,36,11.0014,9,374,383,봄
5536,2012-01-05 19:00:00,1,0,1,1,13.94,17.425,34,6.0032,10,255,265,봄
5537,2012-01-05 20:00:00,1,0,1,1,12.3,16.665,49,0.0,5,172,177,봄
5538,2012-01-05 21:00:00,1,0,1,1,10.66,13.635,60,8.9981,9,88,97,봄
5539,2012-01-05 22:00:00,1,0,1,1,10.66,12.88,60,11.0014,1,70,71,봄
5540,2012-01-05 23:00:00,1,0,1,1,9.84,12.88,70,7.0015,4,56,60,봄
5541,2012-01-06 00:00:00,1,0,1,1,9.02,12.88,75,6.0032,1,24,25,봄
5542,2012-01-06 01:00:00,1,0,1,1,9.02,13.635,75,0.0,2,6,8,봄
5543,2012-01-06 02:00:00,1,0,1,1,9.02,11.365,69,11.0014,2,3,5,봄
5544,2012-01-06 03:00:00,1,0,1,1,9.02,12.12,69,7.0015,1,3,4,봄
5545,2012-01-06 04:00:00,1,0,1,1,9.02,11.365,69,8.9981,0,3,3,봄
5546,2012-01-06 05:00:00,1,0,1,2,8.2,10.605,80,8.9981,0,13,13,봄
5547,2012-01-06 06:00:00,1,0,1,2,9.02,12.12,73,7.0015,1,69,70,봄
5548,2012-01-06 07:00:00,1,0,1,2,9.84,14.395,65,0.0,4,201,205,봄
5549,2012-01-06 08:00:00,1,0,1,1,9.84,12.12,70,8.9981,11,436,447,봄
5550,2012-01-06 09:00:00,1,0,1,1,9.84,12.12,70,11.0014,4,237,241,봄
5551,2012-01-06 10:00:00,1,0,1,1,10.66,12.88,65,12.998,14,102,116,봄
5552,2012-01-06 11:00:00,1,0,1,1,12.3,15.15,56,11.0014,8,130,138,봄
5553,2012-01-06 12:00:00,1,0,1,1,14.76,16.665,50,16.9979,23,168,191,봄
5554,2012-01-06 13:00:00,1,0,1,1,16.4,20.455,43,19.0012,16,188,204,봄
5555,2012-01-06 14:00:00,1,0,1,1,18.86,22.725,36,12.998,26,152,178,봄
5556,2012-01-06 15:00:00,1,0,1,1,21.32,25.0,27,16.9979,44,178,222,봄
5557,2012-01-06 16:00:00,1,0,1,1,21.32,25.0,27,19.0012,35,259,294,봄
5558,2012-01-06 17:00:00,1,0,1,1,18.86,22.725,36,15.0013,20,456,476,봄
5559,2012-01-06 18:00:00,1,0,1,1,20.5,24.24,29,16.9979,28,391,419,봄
5560,2012-01-06 19:00:00,1,0,1,1,18.86,22.725,33,19.0012,11,261,272,봄
5561,2012-01-06 20:00:00,1,0,1,1,17.22,21.21,41,12.998,14,163,177,봄
5562,2012-01-06 21:00:00,1,0,1,1,16.4,20.455,43,15.0013,17,137,154,봄
5563,2012-01-06 22:00:00,1,0,1,1,14.76,17.425,50,12.998,12,123,135,봄
5564,2012-01-06 23:00:00,1,0,1,1,14.76,18.94,50,0.0,13,88,101,봄
5565,2012-01-07 00:00:00,1,0,0,1,14.76,17.425,50,11.0014,2,77,79,봄
5566,2012-01-07 01:00:00,1,0,0,1,15.58,19.695,46,11.0014,6,56,62,봄
5567,2012-01-07 02:00:00,1,0,0,1,14.76,18.18,50,7.0015,2,36,38,봄
5568,2012-01-07 03:00:00,1,0,0,1,13.12,16.665,57,7.0015,1,19,20,봄
5569,2012-01-07 04:00:00,1,0,0,1,13.12,16.665,57,6.0032,1,9,10,봄
5570,2012-01-07 05:00:00,1,0,0,1,10.66,13.635,75,7.0015,2,7,9,봄
5571,2012-01-07 06:00:00,1,0,0,1,10.66,13.635,75,7.0015,0,7,7,봄
5572,2012-01-07 07:00:00,1,0,0,1,9.02,11.365,87,12.998,0,20,20,봄
5573,2012-01-07 08:00:00,1,0,0,1,9.84,12.88,75,7.0015,0,64,64,봄
5574,2012-01-07 09:00:00,1,0,0,1,9.02,11.365,80,8.9981,14,116,130,봄
5575,2012-01-07 10:00:00,1,0,0,1,11.48,15.15,75,6.0032,43,160,203,봄
5576,2012-01-07 11:00:00,1,0,0,1,13.94,15.91,57,15.0013,74,250,324,봄
5577,2012-01-07 12:00:00,1,0,0,1,16.4,20.455,43,15.0013,100,276,376,봄
5578,2012-01-07 13:00:00,1,0,0,1,18.04,21.97,44,12.998,149,296,445,봄
5579,2012-01-07 14:00:00,1,0,0,1,20.5,24.24,42,19.0012,156,356,512,봄
5580,2012-01-07 15:00:00,1,0,0,1,23.78,27.275,37,19.9995,132,317,449,봄
5581,2012-01-07 16:00:00,1,0,0,2,22.96,26.515,37,19.0012,133,268,401,봄
5582,2012-01-07 17:00:00,1,0,0,2,22.14,25.76,43,8.9981,87,235,322,봄
5583,2012-01-07 18:00:00,1,0,0,1,22.14,25.76,45,8.9981,49,248,297,봄
5584,2012-01-07 19:00:00,1,0,0,1,21.32,25.0,42,7.0015,44,171,215,봄
5585,2012-01-07 20:00:00,1,0,0,1,20.5,24.24,39,16.9979,21,149,170,봄
5586,2012-01-07 21:00:00,1,0,0,1,18.04,21.97,44,15.0013,22,118,140,봄
5587,2012-01-07 22:00:00,1,0,0,1,18.04,21.97,38,16.9979,16,93,109,봄
5588,2012-01-07 23:00:00,1,0,0,1,17.22,21.21,38,15.0013,16,103,119,봄
5589,2012-01-08 00:00:00,1,0,0,1,15.58,19.695,40,19.0012,14,77,91,봄
5590,2012-01-08 01:00:00,1,0,0,1,13.94,16.665,42,12.998,10,62,72,봄
5591,2012-01-08 02:00:00,1,0,0,1,14.76,16.665,37,19.0012,10,57,67,봄
5592,2012-01-08 03:00:00,1,0,0,1,13.94,16.665,42,8.9981,6,26,32,봄
5593,2012-01-08 04:00:00,1,0,0,1,13.12,15.15,49,16.9979,2,4,6,봄
5594,2012-01-08 05:00:00,1,0,0,2,13.12,16.665,49,7.0015,0,2,2,봄
5595,2012-01-08 06:00:00,1,0,0,2,12.3,16.665,52,0.0,0,2,2,봄
5596,2012-01-08 07:00:00,1,0,0,2,12.3,16.665,52,0.0,1,23,24,봄
5597,2012-01-08 08:00:00,1,0,0,1,12.3,15.15,52,8.9981,4,53,57,봄
5598,2012-01-08 09:00:00,1,0,0,1,13.12,16.665,53,8.9981,23,102,125,봄
5599,2012-01-08 10:00:00,1,0,0,1,13.94,16.665,49,11.0014,27,181,208,봄
5600,2012-01-08 11:00:00,1,0,0,1,14.76,17.425,46,15.0013,55,201,256,봄
5601,2012-01-08 12:00:00,1,0,0,1,15.58,19.695,43,15.0013,78,273,351,봄
5602,2012-01-08 13:00:00,1,0,0,1,16.4,20.455,37,19.9995,77,266,343,봄
5603,2012-01-08 14:00:00,1,0,0,1,16.4,20.455,40,12.998,75,253,328,봄
5604,2012-01-08 15:00:00,1,0,0,1,16.4,20.455,37,19.0012,89,241,330,봄
5605,2012-01-08 16:00:00,1,0,0,1,16.4,20.455,37,19.9995,58,256,314,봄
5606,2012-01-08 17:00:00,1,0,0,1,15.58,19.695,40,15.0013,22,197,219,봄
5607,2012-01-08 18:00:00,1,0,0,1,13.94,15.91,46,15.0013,19,162,181,봄
5608,2012-01-08 19:00:00,1,0,0,1,13.12,15.91,49,12.998,8,104,112,봄
5609,2012-01-08 20:00:00,1,0,0,1,12.3,15.15,52,11.0014,7,119,126,봄
5610,2012-01-08 21:00:00,1,0,0,1,11.48,13.635,56,15.0013,10,81,91,봄
5611,2012-01-08 22:00:00,1,0,0,1,10.66,13.635,60,7.0015,4,54,58,봄
5612,2012-01-08 23:00:00,1,0,0,1,10.66,12.12,56,16.9979,0,30,30,봄
5613,2012-01-09 00:00:00,1,0,1,1,9.84,11.365,60,15.0013,3,12,15,봄
5614,2012-01-09 01:00:00,1,0,1,1,9.84,12.12,60,8.9981,1,4,5,봄
5615,2012-01-09 02:00:00,1,0,1,1,9.84,12.12,56,8.9981,2,3,5,봄
5616,2012-01-09 03:00:00,1,0,1,1,9.84,12.12,52,11.0014,0,3,3,봄
5617,2012-01-09 04:00:00,1,0,1,1,9.02,12.12,64,7.0015,0,4,4,봄
5618,2012-01-09 05:00:00,1,0,1,2,8.2,11.365,64,6.0032,0,21,21,봄
5619,2012-01-09 06:00:00,1,0,1,2,9.02,11.365,60,8.9981,3,85,88,봄
5620,2012-01-09 07:00:00,1,0,1,2,9.02,12.12,60,7.0015,1,239,240,봄
5621,2012-01-09 08:00:00,1,0,1,2,9.02,12.88,55,6.0032,13,407,420,봄
5622,2012-01-09 09:00:00,1,0,1,2,9.02,13.635,64,0.0,9,188,197,봄
5623,2012-01-09 10:00:00,1,0,1,1,9.84,14.395,60,0.0,13,95,108,봄
5624,2012-01-09 11:00:00,1,0,1,2,10.66,14.395,56,6.0032,6,82,88,봄
5625,2012-01-09 12:00:00,1,0,1,2,10.66,13.635,56,7.0015,10,93,103,봄
5626,2012-01-09 13:00:00,1,0,1,2,10.66,13.635,56,7.0015,3,77,80,봄
5627,2012-01-09 14:00:00,1,0,1,3,9.02,11.365,75,11.0014,5,45,50,봄
5628,2012-01-09 15:00:00,1,0,1,3,9.02,11.365,75,11.0014,5,64,69,봄
5629,2012-01-09 16:00:00,1,0,1,3,9.02,12.88,87,6.0032,3,46,49,봄
5630,2012-01-09 17:00:00,1,0,1,3,9.02,13.635,87,0.0,5,147,152,봄
5631,2012-01-09 18:00:00,1,0,1,4,8.2,11.365,86,6.0032,6,158,164,봄
5632,2012-01-09 19:00:00,1,0,1,3,8.2,11.365,93,6.0032,3,187,190,봄
5633,2012-01-09 20:00:00,1,0,1,2,8.2,11.365,86,6.0032,5,127,132,봄
5634,2012-01-09 21:00:00,1,0,1,2,8.2,12.88,93,0.0,1,78,79,봄
5635,2012-01-09 22:00:00,1,0,1,2,8.2,11.365,92,7.0015,8,54,62,봄
5636,2012-01-09 23:00:00,1,0,1,2,9.02,12.12,87,7.0015,1,51,52,봄
5637,2012-01-10 00:00:00,1,0,1,2,9.02,12.12,87,7.0015,0,14,14,봄
5638,2012-01-10 01:00:00,1,0,1,2,9.02,12.12,93,7.0015,2,3,5,봄
5639,2012-01-10 02:00:00,1,0,1,2,9.02,11.365,87,11.0014,2,2,4,봄
5640,2012-01-10 04:00:00,1,0,1,2,8.2,10.605,86,11.0014,0,4,4,봄
5641,2012-01-10 05:00:00,1,0,1,1,16.4,20.455,47,15.0013,0,23,23,봄
5642,2012-01-10 06:00:00,1,0,1,2,7.38,9.09,93,12.998,0,79,79,봄
5643,2012-01-10 07:00:00,1,0,1,2,7.38,9.85,93,11.0014,3,219,222,봄
5644,2012-01-10 08:00:00,1,0,1,2,7.38,9.85,93,11.0014,6,465,471,봄
5645,2012-01-10 09:00:00,1,0,1,2,7.38,9.85,93,11.0014,11,184,195,봄
5646,2012-01-10 10:00:00,1,0,1,2,7.38,9.85,93,11.0014,3,80,83,봄
